Measured Data,,,,,,,,,,,,Obtained from measured data,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
MD,DTC,DTS,GR,DEN,NEU,RES-SHT,RES-MED,RES-DEP,Hole Size,Caliper,,Poisson,Vp (Measured),Vs (Measured),
(ft),(micro-sec/ft),(micro-sec/ft),(GRAPI),(g/cc),(PU),(Ohms-m),(Ohms-m),(Ohms-m),(Inches),(Inches),,Unitless,(km/s),(km/s),
9146.325459,78.3808,149.6725,19.8233,2.5046,11.2,2.2541,2.051,2.1068,8.5,8.625,,0.311064287,3.888707439,2.036446241,2.45717497
9146.653543,79.0979,150.244,17.073,2.5192,10.78,2.3515,2.3026,2.1213,8.5,8.6249,,0.308280889,3.853452494,2.028699981,2.427832303
9146.981627,79.8146,150.814,14.3544,2.544,12.05,2.3563,2.8154,2.1138,8.5,8.5782,,0.305478842,3.818850185,2.02103253,2.394275203
9147.309711,80.351,150.7852,13.9979,2.5735,13.59,2.2668,3.8325,2.0799,8.5,8.6017,,0.301709905,3.793356648,2.021418548,2.364621262
9147.637795,80.8766,150.7206,15.184,2.5908,15.32,2.1719,3.91,2.0619,8.5,8.625,,0.297812935,3.768704421,2.022284943,2.341397407
9147.965879,81.4019,150.6554,16.9395,2.585,16.2,2.2387,2.8224,2.0914,8.5,8.625,,0.293841082,3.744384345,2.023160139,2.32889628
9148.293963,81.775,150.4022,17.8849,2.5569,16.3,2.3011,1.9908,2.1033,8.5,8.625,,0.290156626,3.72730052,2.026566101,2.330974585
9148.622047,82.1304,150.1272,17.3629,2.5228,16.05,2.26,1.6562,2.0953,8.5,8.625,,0.286440217,3.711171503,2.030278324,2.336520596
9148.950131,82.4842,149.8515,16.9693,2.5014,15.82,2.1777,1.5544,2.0729,8.5,8.6249,,0.282656604,3.695253152,2.034013674,2.336429189
9149.278215,82.1614,149.295,17.1286,2.4972,15.63,2.0347,1.7706,2.052,8.5,8.6015,,0.282781637,3.709771255,2.041595499,2.347580366
9149.606299,81.7169,148.688,16.9292,2.5038,15.62,1.9794,1.923,2.0323,8.5,8.5781,,0.28362124,3.729950598,2.049930055,2.35723707
9149.934383,81.2712,148.0802,17.7231,2.513,15.19,1.9954,1.9127,2.0284,8.5,8.5781,,0.284470371,3.750406048,2.05834406,2.365821891
9150.262467,80.3137,147.1853,19.0524,2.5189,14.88,2.0247,1.9561,2.0249,8.5,8.5781,,0.288003805,3.795118392,2.070858978,2.391221822
9150.590551,79.228,146.2184,19.3457,2.5213,14.84,2.0748,1.9682,2.019,8.5,8.5781,,0.292187573,3.847124754,2.08455297,2.422835943
9150.918635,78.1426,145.2503,20.1547,2.5216,15.12,2.0977,1.9625,2.0154,8.5,8.5781,,0.296340816,3.900561282,2.098446613,2.456342981
9151.246719,77.181,143.7213,20.6521,2.5208,15.59,2.0733,1.9996,2.0046,8.5,8.5781,,0.297369034,3.949158472,2.120771243,2.487341216
9151.574803,76.2602,142.007,19.8442,2.5187,15.8,2.0169,2.0763,2.0016,8.5,8.5781,,0.297370447,3.99684239,2.146373066,2.518423723
9151.902887,75.3397,140.2923,19.8257,2.5165,15.34,1.9914,2.0807,2.0012,8.5,8.5781,,0.297368002,4.045675786,2.172606765,2.550307856
9152.230971,74.5204,138.3945,21.7852,2.5156,14.16,1.992,2.014,1.9935,8.5,8.5782,,0.295831137,4.090155179,2.202399662,2.578807902
9152.559055,73.7436,136.4196,23.1592,2.5177,12.3,2.005,1.9529,1.9947,8.5,8.6017,,0.293575743,4.133240037,2.23428305,2.604885496
9152.887139,72.9677,134.4452,25.3413,2.5248,10.82,2.0146,1.8555,1.9954,8.5,8.6249,,0.291224585,4.17719073,2.267094697,2.628880317
9153.215223,72.5552,132.6307,26.6294,2.5396,10.13,2.0664,1.7258,1.9889,8.5,8.5781,,0.286468385,4.200939423,2.298110468,2.636111404
9153.543307,72.3335,130.9,22.0259,2.5629,9.96,2.1257,2.1228,1.992,8.5,8.5781,,0.280211788,4.213815176,2.328495034,2.632144044
9153.871391,72.1125,129.1712,15.813,2.589,10.84,2.0021,3.3408,1.9473,8.5,8.5781,,0.273608233,4.226729069,2.359659119,2.626868819
9154.199475,72.2139,128.1936,10.1585,2.61,12.55,1.896,4.4769,1.9139,8.5,8.5781,,0.267583441,4.220794058,2.377653799,2.612605933
9154.527559,72.5233,127.7008,7.0499,2.6133,14.53,1.9597,4.6786,1.9288,8.5,8.5781,,0.26196175,4.202787242,2.386829213,2.599816951
9154.855643,72.8336,127.2096,5.9094,2.592,16.17,2.0577,4.4687,1.9633,8.5,8.5782,,0.256161371,4.184881703,2.396045581,2.599355546
9155.183727,73.4737,127.3729,5.4272,2.5495,16.79,2.163,3.9243,1.9808,8.5,8.6017,,0.250662832,4.148423177,2.392973702,2.598098091
9155.511811,74.3731,128.0505,5.502,2.5008,16.82,2.36,2.731,2.0303,8.5,8.625,,0.245464034,4.098255955,2.380310893,2.591550036
9155.839895,75.2724,128.7297,6.4514,2.4579,16.06,2.3939,1.9107,2.0504,8.5,8.625,,0.240223493,4.049292968,2.367751964,2.582837567
9156.167979,76.0619,130.0381,7.0754,2.4254,15.03,1.9089,2.2738,1.9344,8.5,8.625,,0.239969647,4.007262506,2.343928433,2.573096691
9156.496063,76.7471,131.9463,6.5229,2.4029,14.17,1.8029,2.8847,1.8597,8.5,8.625,,0.244346081,3.971485568,2.310030672,2.562035481
9156.824147,77.432,133.8542,7.0344,2.3922,13.58,1.9906,2.8412,1.8888,8.5,8.625,,0.248527899,3.936357062,2.277104491,2.545046624
9157.152231,78.0211,135.6889,6.5735,2.3946,13.33,2.0536,2.8309,1.9134,8.5,8.625,,0.253034713,3.906635513,2.246314916,2.524564114
9157.480315,78.4995,137.4388,5.8312,2.4087,13.39,2.0823,2.5855,1.9324,8.5,8.6249,,0.257914301,3.882827279,2.217714357,2.501823778
9157.808399,78.9773,139.1879,5.6196,2.4303,13.93,2.1409,2.5775,1.9326,8.5,8.5781,,0.262580636,3.859336797,2.189845525,2.475612899
9158.136483,79.1926,140.6041,6.4142,2.4543,14.25,2.0595,2.9135,1.8839,8.5,8.5781,,0.26768977,3.848844463,2.167788848,2.456781524
9158.464567,79.04,141.5534,6.8726,2.4744,14.62,2.0229,3.0494,1.8357,8.5,8.5782,,0.27348434,3.856275304,2.153250999,2.451506661
9158.792651,78.8871,142.5022,7.9118,2.4865,14.82,1.9835,2.9281,1.8056,8.5,8.625,,0.279064683,3.863749586,2.138914347,2.450274497
9159.120735,78.6439,143.1982,8.0511,2.4908,15.53,1.9697,2.7412,1.7746,8.5,8.625,,0.28406107,3.875697924,2.128518375,2.455729299
9159.448819,78.2457,143.4609,8.4857,2.49,16.48,1.9306,2.5221,1.7526,8.5,8.625,,0.288279207,3.895421729,2.124620715,2.468623216
9159.776903,77.8474,143.7236,9.7251,2.4863,17.59,1.8815,2.4006,1.7356,8.5,8.625,,0.292405056,3.915352343,2.120737304,2.483099288
9160.104987,77.4672,143.9384,9.9957,2.4803,18.73,1.791,2.236,1.6998,8.5,8.625,,0.296115786,3.934568437,2.117572517,2.498302353
9160.433071,77.1251,144.0514,10.1666,2.469,19.68,1.6919,1.9956,1.6688,8.5,8.625,,0.299078835,3.952020808,2.115911404,2.515119808
9160.761155,76.7831,144.1646,10.7908,2.4515,20.44,1.6376,1.7656,1.6538,8.5,8.625,,0.301997293,3.969623524,2.114249962,2.535323441
9161.089239,76.5023,144.3343,11.252,2.4318,20.98,1.589,1.6065,1.6443,8.5,8.625,,0.304650046,3.984193939,2.111764148,2.554915514
9161.417323,76.3847,144.6545,10.7451,2.4145,21.21,1.5588,1.4941,1.6415,8.5,8.625,,0.30667642,3.990327906,2.107089652,2.56799977
9161.745407,76.2672,144.9746,10.6069,2.4025,21.16,1.5292,1.4264,1.6455,8.5,8.625,,0.308673595,3.996475549,2.102437255,2.578371322
9162.073491,76.1499,145.2554,9.1213,2.3958,21.15,1.5013,1.3942,1.657,8.5,8.625,,0.310500507,4.002631652,2.098372935,2.585951319
9162.401575,76.0337,145.401,7.9881,2.3924,21.38,1.4888,1.3822,1.6674,8.5,8.625,,0.311816394,4.008748752,2.09627169,2.59174304
9162.729659,75.9174,145.5462,7.8174,2.3894,21.68,1.5067,1.3582,1.6873,8.5,8.625,,0.313120617,4.014889867,2.094180405,2.597342411
9163.057743,75.7569,145.5438,6.5944,2.385,21.72,1.5797,1.3549,1.7244,8.5,8.625,,0.31419487,4.023395889,2.094214937,2.60524503
9163.385827,75.3913,144.8555,6.2606,2.379,21.2,1.7175,1.4129,1.7797,8.5,8.625,,0.31424444,4.042906808,2.104165876,2.621177972
9163.713911,75.0255,144.1667,5.1256,2.3726,19.81,1.793,1.4761,1.806,8.5,8.625,,0.314294061,4.06261871,2.114219164,2.637508095
9164.041995,74.5929,143.336,5.7092,2.3681,17.5,1.9211,1.7296,1.8464,8.5,8.625,,0.31429609,4.086179784,2.126472066,2.655323579
9164.370079,73.7101,141.5487,5.2519,2.3692,14.63,2.0599,2.1361,1.8752,8.5,8.625,,0.313968618,4.135118525,2.153322496,2.68650158
9164.698163,72.8273,139.7612,5.4035,2.3802,11.78,2.1978,2.7991,1.9102,8.5,8.625,,0.313631494,4.18524372,2.180862786,2.712776584
9165.026247,71.939,137.9251,5.6551,2.4026,9.43,2.3434,3.1232,1.9265,8.5,8.625,,0.313143511,4.236922949,2.209895081,2.73344179
9165.354331,70.9884,135.5412,6.0322,2.4365,7.69,2.4914,3.3161,1.9608,8.5,8.6249,,0.311006272,4.293659246,2.248762738,2.750707218
9165.682415,70.0379,133.1574,6.6207,2.4777,6.94,2.5513,3.5158,1.9843,8.5,8.5781,,0.308768678,4.351929455,2.289020362,2.764760311
9166.010499,69.0992,130.7883,7.0893,2.5183,6.59,2.5276,3.7594,1.9724,8.5,8.5781,,0.306392591,4.411049621,2.33048369,2.77963781
9166.338583,68.5009,128.8422,7.8014,2.552,6.73,2.509,4.0291,1.9514,8.5,8.5781,,0.302972906,4.449576575,2.365684535,2.78534086
9166.666667,67.9026,126.8962,8.656,2.5762,7.12,2.513,4.1577,1.934,8.5,8.5781,,0.299390435,4.488782462,2.401963179,2.796654205
9166.994751,67.3045,124.9525,10.0484,2.5912,7.68,2.5296,4.11,1.9165,8.5,8.5781,,0.295641925,4.528671931,2.439326944,2.813328157
9167.322835,66.7946,124.0067,11.4402,2.5964,8.47,2.5472,3.9263,1.8991,8.5,8.5781,,0.295645835,4.563243136,2.457931709,2.831964526
9167.650919,66.2862,123.0776,12.605,2.5938,9.5,2.5447,3.7763,1.8803,8.5,8.5781,,0.295714889,4.598242168,2.476486379,2.855114942
9167.979003,65.7795,122.1508,12.7991,2.5858,10.71,2.4583,3.6873,1.8434,8.5,8.5781,,0.295780935,4.633662463,2.495276331,2.881555104
9168.307087,66.0035,122.1464,10.9172,2.5732,12.05,2.2991,3.553,1.7808,8.5,8.5781,,0.293792194,4.617936928,2.495366216,2.878798221
9168.635171,66.2779,122.2057,8.0082,2.5563,13.42,2.1662,3.3858,1.7318,8.5,8.5781,,0.29164392,4.598818007,2.494155346,2.876340612
9168.963255,66.5527,122.2661,7.0556,2.536,14.65,2.0654,3.1589,1.6892,8.5,8.5781,,0.289478495,4.579829218,2.492923222,2.875905814
9169.291339,66.9682,122.7922,5.9033,2.514,15.48,1.9796,2.8657,1.6404,8.5,8.5781,,0.288319566,4.551413955,2.482242357,2.870540642
9169.619423,67.4017,123.3773,4.6246,2.4942,15.62,1.899,2.5413,1.587,8.5,8.5782,,0.287292707,4.522141133,2.470470662,2.863376622
9169.947507,67.8355,123.9631,5.1859,2.4796,15.95,1.8055,2.1993,1.5432,8.5,8.625,,0.286271637,4.493222575,2.458796206,2.853429313
9170.275591,68.3826,124.8655,4.4891,2.47,16.36,1.7473,1.952,1.5144,8.5,8.625,,0.285795296,4.457274219,2.441026545,2.83609567
9170.603675,68.9515,125.8283,4.8346,2.4624,16.93,1.6611,1.7011,1.4669,8.5,8.625,,0.28542537,4.420498466,2.42234855,2.817033055
9170.931759,69.5203,126.7915,5.2138,2.4548,17.49,1.546,1.4913,1.4157,8.5,8.625,,0.285063293,4.384330908,2.403946637,2.798306413
9171.259843,70.0337,127.9163,4.9825,2.4462,17.94,1.4273,1.3721,1.3762,8.5,8.625,,0.285967063,4.352190445,2.382808133,2.782671309
9171.587927,70.5325,129.0837,3.7679,2.4374,18.27,1.3368,1.3411,1.3452,8.5,8.625,,0.287177777,4.321412115,2.361258625,2.767975755
9171.91601,71.0314,130.2511,3.5383,2.4286,18.69,1.2581,1.3252,1.3068,8.5,8.625,,0.28835962,4.29106001,2.3400954,2.753509586
9172.244094,71.5738,131.4471,2.8789,2.4194,19.22,1.1879,1.2913,1.2548,8.5,8.625,,0.28928075,4.258541533,2.318803534,2.7378336
9172.572178,72.1314,132.6528,3.3595,2.409,19.84,1.1343,1.2076,1.2074,8.5,8.625,,0.290099576,4.225621574,2.297727602,2.722527036
9172.900262,72.6885,133.858,2.6951,2.3967,20.4,1.0986,1.0999,1.1704,8.5,8.625,,0.290902593,4.193235519,2.277039848,2.708584681
9173.228346,73.0761,134.8723,2.5749,2.3839,20.67,1.0675,0.9969,1.1409,8.5,8.6251,,0.292220176,4.170994347,2.25991549,2.701441607
9173.55643,73.3896,135.8032,3.8547,2.3728,20.32,1.0157,0.9084,1.1097,8.5,8.6485,,0.293740919,4.153177017,2.244424285,2.696186161
9173.884514,73.7028,136.7334,4.5358,2.365,20.05,0.9495,0.8059,1.0768,8.5,8.6719,,0.295230115,4.135528094,2.229155422,2.689152323
9174.212598,73.8887,137.3627,3.5195,2.362,19.77,0.8983,0.748,1.0452,8.5,8.6718,,0.296422118,4.125123327,2.218942988,2.684089483
9174.540682,74.0053,137.8284,2.4589,2.3643,19.99,0.8643,0.7185,1.0211,8.5,8.6483,,0.297454451,4.118623936,2.211445537,2.678556725
9174.868766,74.1214,138.2935,2.6155,2.372,20.04,0.847,0.7122,1.0023,8.5,8.625,,0.298476358,4.112172733,2.204008142,2.670016878
9175.19685,74.0551,138.4917,3.0059,2.3848,19.92,0.8442,0.7228,0.9867,8.5,8.625,,0.299786775,4.115854276,2.200853914,2.665225798
9175.524934,73.8669,138.5123,2.7629,2.403,19.4,0.8536,0.7428,0.9746,8.5,8.625,,0.301289808,4.126340756,2.200526596,2.66187835
9175.853018,73.6786,138.5324,2.5854,2.423,18.52,0.8833,0.7772,0.9624,8.5,8.625,,0.302780699,4.136886423,2.200207316,2.657644521
9176.181102,73.48,138.408,2.6985,2.4379,17.75,0.9124,0.8265,0.9539,8.5,8.625,,0.303767963,4.148067501,2.202184845,2.656671589
9176.509186,73.2729,138.1663,2.1866,2.4405,17.29,0.9274,0.9041,0.9476,8.5,8.625,,0.30435411,4.159791683,2.206037217,2.662760931
9176.83727,73.066,137.9245,3.078,2.4306,17.05,0.9338,0.9921,0.9441,8.5,8.625,,0.304938811,4.171570908,2.209904694,2.675733668
9177.165354,72.8928,137.5891,2.666,2.4157,16.83,0.9369,1.065,0.9442,8.5,8.625,,0.30490548,4.181482945,2.215291764,2.690350291
9177.493438,72.753,137.1617,2.3162,2.4063,16.59,0.9398,1.1006,0.948,8.5,8.625,,0.304257815,4.189517958,2.22219468,2.700779763
9177.821522,72.6132,136.7345,2.5456,2.4082,16.29,0.9541,1.0961,0.9508,8.5,8.625,,0.303604902,4.19758391,2.229137489,2.704911812
9178.149606,72.5367,136.4509,3.3112,2.4174,15.95,0.9807,1.0802,0.958,8.5,8.625,,0.30304468,4.202010844,2.233770536,2.702607079
9178.47769,72.5355,136.3382,3.5703,2.4251,15.63,0.9985,1.0636,0.9691,8.5,8.625,,0.302599429,4.202080361,2.235617017,2.698357748
9178.805774,72.5342,136.225,3.3156,2.4281,15.3,1.015,1.0517,0.9826,8.5,8.625,,0.302151242,4.202155673,2.237474766,2.696738608
9179.133858,72.4835,135.8932,3.4665,2.4278,14.87,1.0345,1.0572,0.9997,8.5,8.625,,0.301187603,4.205094953,2.242937836,2.698791622
9179.461942,72.3614,135.2443,3.855,2.4264,14.09,1.0545,1.0938,1.0216,8.5,8.625,,0.299454884,4.212190477,2.253699417,2.704125249
9179.790026,72.2391,134.5952,4.0669,2.4255,12.78,1.0746,1.1471,1.0416,8.5,8.625,,0.297691956,4.219321669,2.264568127,2.709205799
9180.11811,72.0483,133.8981,4.3368,2.4252,11.34,1.0983,1.2145,1.0588,8.5,8.625,,0.296237164,4.230495376,2.276357917,2.716548386
9180.446194,71.7362,133.1156,4.0069,2.4246,10.24,1.1322,1.2639,1.0828,8.5,8.625,,0.295362927,4.248900834,2.289739144,2.728704736
9180.774278,71.424,132.3331,3.331,2.4252,9.57,1.1678,1.2685,1.1105,8.5,8.625,,0.294475591,4.267473118,2.30327862,2.740293082
9181.102362,71.0801,131.491,3.3652,2.4293,9.47,1.1935,1.2381,1.1395,8.5,8.625,,0.293569781,4.288120022,2.318029371,2.751226573
9181.430446,70.6664,130.5183,3.3017,2.4383,9.98,1.2042,1.2076,1.1699,8.5,8.6249,,0.292640925,4.313223823,2.335304704,2.762221021
9181.75853,70.2527,129.5456,2.4979,2.452,11.33,1.2191,1.183,1.2034,8.5,8.5782,,0.291694104,4.338623284,2.352839463,2.770714068
9182.086614,69.8405,128.5747,1.8939,2.4694,12.62,1.2478,1.1793,1.2357,8.5,8.6015,,0.290724356,4.364229924,2.370606348,2.777230339
9182.414698,69.4325,127.6089,2.2334,2.4898,13.78,1.3038,1.2131,1.2774,8.5,8.5781,,0.289723237,4.389875059,2.388548134,2.782082014
9182.742782,69.0245,126.6434,2.4444,2.5101,14.65,1.3853,1.3075,1.3212,8.5,8.5781,,0.288703649,4.415823367,2.406757873,2.787187473
9183.070866,68.6367,125.7754,2.9806,2.5229,15.19,1.4724,1.4545,1.356,8.5,8.5781,,0.287954458,4.440772939,2.423367368,2.795815765
9183.39895,68.3217,125.2592,3.2027,2.5208,15.41,1.5412,1.6332,1.3767,8.5,8.5781,,0.28824853,4.461247305,2.433354197,2.809875668
9183.727034,68.0068,124.7431,2.7805,2.5067,15.31,1.604,1.8761,1.4049,8.5,8.5781,,0.288544243,4.481904751,2.44342172,2.8308147
9184.055118,67.7357,124.2616,3.2021,2.491,14.99,1.6505,2.2987,1.4351,8.5,8.5781,,0.288620608,4.499842771,2.45288971,2.851087038
9184.383202,67.6799,123.9496,3.3315,2.4813,14.69,1.6995,2.58,1.4641,8.5,8.5781,,0.287601006,4.503552753,2.459064007,2.859009619
9184.711286,67.624,123.6377,2.9852,2.4785,14.51,1.7338,2.6114,1.4948,8.5,8.5781,,0.286572959,4.507275523,2.465267471,2.862988774
9185.03937,67.5947,123.3839,2.7809,2.4788,14.41,1.7583,2.4366,1.5258,8.5,8.5781,,0.285582388,4.509229274,2.470338513,2.864056453
9185.367454,67.7572,123.5508,3.8531,2.4778,14.28,1.7896,2.185,1.554,8.5,8.5782,,0.284938144,4.498414929,2.467001428,2.857764174
9185.695538,67.9197,123.7176,3.7589,2.474,14.15,1.821,1.9344,1.5838,8.5,8.6015,,0.284293305,4.487652331,2.463675338,2.853115519
9186.023622,68.0846,123.8916,3.6637,2.4687,14.13,1.8291,1.8195,1.5944,8.5,8.5781,,0.283662545,4.476783296,2.46021522,2.849258902
9186.351706,68.2803,124.1549,3.2562,2.4629,14.25,1.8214,1.7704,1.6018,8.5,8.5782,,0.28319869,4.463952267,2.454997749,2.844435909
9186.67979,68.4759,124.4183,3.2575,2.4583,14.16,1.8035,1.7734,1.6065,8.5,8.625,,0.282737267,4.45120108,2.449800391,2.838963266
9187.007874,68.6693,124.6815,2.8439,2.4548,14.36,1.7815,1.8059,1.604,8.5,8.625,,0.282295884,4.438664731,2.444628914,2.832985065
9187.335958,68.7748,124.9383,2.4479,2.4504,14.54,1.7603,1.8467,1.5931,8.5,8.6249,,0.282622034,4.431855854,2.439604189,2.831177738
9187.664042,68.8805,125.1951,3.0292,2.4438,15.09,1.7402,1.9006,1.592,8.5,8.5781,,0.282944575,4.425054987,2.434600076,2.830647835
9187.992126,68.9858,125.4519,2.9266,2.4343,15.49,1.7255,1.9117,1.5809,8.5,8.5782,,0.283268944,4.418300578,2.429616451,2.831836715
9188.32021,69.0042,125.6965,3.4017,2.4217,15.73,1.7089,1.8806,1.5717,8.5,8.625,,0.284310271,4.417122436,2.424888521,2.838437047
9188.648294,69.0204,125.9408,3.7842,2.4096,16.32,1.6674,1.8404,1.5567,8.5,8.625,,0.285360911,4.416085679,2.420184722,2.844886953
9188.976378,69.0371,126.1853,3.1949,2.402,16.79,1.6101,1.8093,1.5363,8.5,8.625,,0.286399197,4.415017433,2.415495307,2.848694789
9189.304462,69.204,126.5362,2.6821,2.4,17.03,1.5584,1.7874,1.5154,8.5,8.625,,0.286619974,4.40436969,2.40879685,2.84300841
9189.632546,69.3827,126.8955,2.6964,2.4013,17.05,1.5118,1.756,1.496,8.5,8.625,,0.286776131,4.393025927,2.401976429,2.834918356
9189.96063,69.5618,127.2552,2.8931,2.4044,17.15,1.4616,1.6644,1.467,8.5,8.625,,0.286929716,4.381715252,2.395186994,2.825795906
9190.288714,69.8532,127.7812,3.2803,2.4076,17.46,1.4396,1.6202,1.4482,8.5,8.625,,0.286896029,4.363436464,2.385327419,2.812137095
9190.616798,70.1601,128.3298,2.9473,2.4113,17.5,1.4166,1.5945,1.4344,8.5,8.6251,,0.286835359,4.344349566,2.375130328,2.797687099
9190.944882,70.4672,128.8791,3.0996,2.4165,17.84,1.394,1.5618,1.4213,8.5,8.6718,,0.286776768,4.325416648,2.365007204,2.782495994
9191.272966,70.8606,129.6692,3.5902,2.4241,17.34,1.3683,1.5183,1.4074,8.5,8.625,,0.28710773,4.301403036,2.350596749,2.762707277
9191.60105,71.2714,130.5081,3.6025,2.4352,16.38,1.36,1.4452,1.4038,8.5,8.625,,0.287512843,4.276610253,2.335487223,2.740516084
9191.929134,71.6818,131.3467,4.4978,2.4484,15.25,1.3703,1.3547,1.405,8.5,8.625,,0.287914056,4.252125365,2.320576002,2.71747073
9192.257218,71.8756,132.0538,3.8351,2.4624,14.25,1.3797,1.2721,1.4021,8.5,8.625,,0.289518497,4.240660252,2.308150163,2.702428288
9192.585302,72.0097,132.7245,3.4066,2.475,13.84,1.3727,1.2009,1.3992,8.5,8.6249,,0.291422699,4.232763086,2.296486331,2.690520834
9192.913386,72.1433,133.394,3.7664,2.4835,13.5,1.3416,1.1521,1.3943,8.5,8.5781,,0.293290561,4.22492456,2.284960343,2.680938654
9193.24147,72.0402,133.513,3.6193,2.485,13.65,1.3157,1.15,1.3907,8.5,8.5781,,0.294641546,4.230971041,2.28292376,2.68396505
9193.569554,71.8521,133.4342,3.3481,2.4776,14.27,1.306,1.1614,1.3833,8.5,8.5781,,0.295809998,4.242047205,2.284271948,2.69500702
9193.897638,71.6637,133.3546,2.8553,2.4636,15.15,1.3198,1.2301,1.3881,8.5,8.5781,,0.296972567,4.253199318,2.285635441,2.709758816
9194.225722,71.3606,132.9475,2.657,2.4486,15.97,1.3392,1.3044,1.3928,8.5,8.5781,,0.29764541,4.271264535,2.292634311,2.729590809
9194.553806,71.0055,132.3916,2.4477,2.4376,16.48,1.335,1.3474,1.3984,8.5,8.5781,,0.298098668,4.292625219,2.302260869,2.749424207
9194.88189,70.6505,131.8355,2.3122,2.4349,16.57,1.3285,1.386,1.3987,8.5,8.5781,,0.298553133,4.314194521,2.311972117,2.764770953
9195.209974,70.3586,131.209,2.6423,2.4407,15.96,1.3065,1.4209,1.3993,8.5,8.5782,,0.298200437,4.332093021,2.323011379,2.77294064
9195.538058,70.1022,130.543,3.0684,2.4529,15.33,1.29,1.4246,1.4083,8.5,8.6249,,0.297383728,4.347937725,2.334862842,2.776152975
9195.866142,69.846,129.8772,2.9027,2.4684,14.72,1.2985,1.3979,1.4213,8.5,8.5781,,0.296554755,4.363886264,2.346832238,2.777574102
9196.194226,69.6739,129.3135,2.7174,2.4845,13.7,1.3313,1.3549,1.4386,8.5,8.5781,,0.29547333,4.374665406,2.357062488,2.775398449
9196.52231,69.5599,128.8202,3.0222,2.4969,12.95,1.3687,1.3058,1.4644,8.5,8.5781,,0.294209202,4.381834937,2.366088548,2.773035561
9196.850394,69.4461,128.3274,2.9581,2.5019,12.81,1.395,1.2676,1.492,8.5,8.5781,,0.292928544,4.389015366,2.375174748,2.774802824
9197.178478,69.3954,128.0034,2.8735,2.4975,13.29,1.4435,1.2477,1.5206,8.5,8.5781,,0.291872263,4.392221963,2.38118675,2.779275063
9197.506562,69.3977,127.8209,2.6418,2.4856,14.01,1.4906,1.2566,1.5462,8.5,8.5781,,0.291009307,4.392076394,2.384586558,2.785827784
9197.834646,69.4,127.6384,2.8669,2.4718,14.54,1.5461,1.3108,1.5585,8.5,8.5782,,0.290140498,4.391930836,2.387996089,2.793500981
9198.16273,69.3856,127.4871,3.2405,2.4617,14.4,1.6118,1.4144,1.5812,8.5,8.6249,,0.289556334,4.392842319,2.390830131,2.799806721
9198.490814,69.3546,127.3673,4.097,2.4575,14.56,1.6628,1.5302,1.5917,8.5,8.5781,,0.289261076,4.394805824,2.393078914,2.803450732
9198.818898,69.3235,127.2477,3.8778,2.4572,14.26,1.7036,1.7304,1.601,8.5,8.5782,,0.288966679,4.396777428,2.395328167,2.804879628
9199.146982,69.2751,127.195,3.2021,2.4585,13.64,1.6953,1.9348,1.6118,8.5,8.625,,0.289137157,4.399849297,2.39632061,2.8060971
9199.475066,69.2055,127.2248,2.9427,2.4616,13.34,1.696,2,1.6239,8.5,8.625,,0.289878612,4.404274227,2.395759317,2.807149939
9199.80315,69.1359,127.2544,2.865,2.4673,13.07,1.7276,1.9166,1.6456,8.5,8.625,,0.290616326,4.408708066,2.395202052,2.806728228
9200.131234,69.0763,127.2319,2.9017,2.4747,13.14,1.7624,1.7691,1.68,8.5,8.6249,,0.291023161,4.412511961,2.395625625,2.804946722
9200.459318,69.0317,127.131,2.7314,2.4829,12.93,1.7744,1.6609,1.7091,8.5,8.5781,,0.290935733,4.415362797,2.39752696,2.802120322
9200.787402,68.987,127.0301,2.5685,2.4902,12.7,1.7633,1.6509,1.7187,8.5,8.5781,,0.290848991,4.418223723,2.399431316,2.799823077
9201.115486,68.936,126.8807,3.0215,2.4967,12.43,1.7495,1.6915,1.7272,8.5,8.5781,,0.290589373,4.421492399,2.402256608,2.798244779
9201.44357,68.8734,126.6426,3.1588,2.5032,12.11,1.7486,1.7478,1.7386,8.5,8.5781,,0.290012041,4.425511155,2.406773076,2.797149409
9201.771654,68.8106,126.4046,2.9464,2.5093,11.78,1.758,1.7592,1.7611,8.5,8.5781,,0.289433237,4.429550098,2.411304652,2.796297179
9202.099738,68.7223,126.1767,2.9233,2.5137,11.5,1.7922,1.7113,1.7813,8.5,8.5781,,0.289121418,4.435241545,2.415659944,2.797438542
9202.427822,68.5754,125.9724,2.6855,2.5152,11.38,1.8296,1.6772,1.8001,8.5,8.5781,,0.289432575,4.444742575,2.419577622,2.802595052
9202.755906,68.4286,125.7681,2.6798,2.5138,11.45,1.8398,1.6855,1.8133,8.5,8.5781,,0.289743434,4.45427789,2.423508028,2.809389449
9203.08399,68.2794,125.5617,3.1417,2.5104,11.36,1.8277,1.7766,1.8138,8.5,8.5782,,0.290065854,4.464011107,2.427491823,2.817434338
9203.412073,68.124,125.3493,3.6473,2.5047,11.97,1.8248,1.8648,1.823,8.5,8.6249,,0.290414532,4.474194117,2.431605123,2.82707262
9203.740157,67.9685,125.137,3.7692,2.4975,12,1.8364,1.9279,1.8297,8.5,8.5782,,0.290765192,4.484430288,2.435730439,2.837621909
9204.068241,67.8179,124.9516,4.3329,2.4909,12.61,1.8621,2.0021,1.8324,8.5,8.6016,,0.291201195,4.49438865,2.439344514,2.847688483
